no,category,brand,name,price,gender,color_family,link,list_image
219,Hand Bags,Scada,Katy,Rp 959.000,female,beige,https://www.zalora.co.id/scada-katy-beige-2241522.html,http://static.id.zalora.net/p/scada-0285-2251422-1.jpg|http://static.id.zalora.net/p/scada-0285-2251422-2.jpg|http://static.id.zalora.net/p/scada-0285-2251422-3.jpg|http://static.id.zalora.net/p/scada-0286-2251422-4.jpg|http://static.id.zalora.net/p/scada-0286-2251422-5.jpg|http://static.id.zalora.net/p/scada-7205-2251422-6.jpg|
220,Hand Bags,EN-JI by Palomino,Alice,Rp 758.000,female,black,https://www.zalora.co.id/en-ji-by-palomino-alice-black-2269407.html,http://static.id.zalora.net/p/en-ji-by-palomino-6483-7049622-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6483-7049622-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6483-7049622-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6484-7049622-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6484-7049622-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-4607-7049622-6.jpg|
221,Hand Bags,Lutece,Lady Zipper Handbag 668,Rp 429.000,female,grey,https://www.zalora.co.id/lutece-lady-zipper-handbag-668-grey-2252124.html,http://static.id.zalora.net/p/lutece-4458-4212522-1.jpg|http://static.id.zalora.net/p/lutece-4458-4212522-2.jpg|http://static.id.zalora.net/p/lutece-4459-4212522-3.jpg|http://static.id.zalora.net/p/lutece-4459-4212522-4.jpg|http://static.id.zalora.net/p/lutece-4459-4212522-5.jpg|
222,Hand Bags,HUER,Cimberla Stripes Tote bag,Rp 658.000,female,navy,https://www.zalora.co.id/huer-cimberla-stripes-tote-bag-navy-2215359.html,http://static.id.zalora.net/p/huer-6142-9535122-1.jpg|http://static.id.zalora.net/p/huer-6143-9535122-2.jpg|http://static.id.zalora.net/p/huer-6143-9535122-3.jpg|http://static.id.zalora.net/p/huer-6143-9535122-4.jpg|http://static.id.zalora.net/p/huer-6144-9535122-5.jpg|http://static.id.zalora.net/p/huer-7761-9535122-6.jpg|
223,Hand Bags,EN-JI by Palomino,Alice,Rp 758.000,female,brown,https://www.zalora.co.id/en-ji-by-palomino-alice-brown-2269399.html,http://static.id.zalora.net/p/en-ji-by-palomino-2203-9939622-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-2203-9939622-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-2203-9939622-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-2203-9939622-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-2204-9939622-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-1506-9939622-6.jpg|
224,Hand Bags,PALOMINO,Nena Bag,Rp 958.000,female,black,https://www.zalora.co.id/palomino-nena-bag-black-2167465.html,http://static.id.zalora.net/p/palomino-8022-5647612-1.jpg|http://static.id.zalora.net/p/palomino-8022-5647612-2.jpg|http://static.id.zalora.net/p/palomino-8023-5647612-3.jpg|http://static.id.zalora.net/p/palomino-8023-5647612-4.jpg|http://static.id.zalora.net/p/palomino-8024-5647612-5.jpg|http://static.id.zalora.net/p/palomino-2845-5647612-6.jpg|
225,Hand Bags,EN-JI by Palomino,Meisa Bag,Rp 778.000,female,beige,https://www.zalora.co.id/en-ji-by-palomino-meisa-bag-beige-2097275.html,http://static.id.zalora.net/p/en-ji-by-palomino-7145-5727902-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-7145-5727902-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-7146-5727902-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-7146-5727902-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-7147-5727902-5.jpg|
226,Hand Bags,PALOMINO,Zeva,Rp 918.000,female,pink,https://www.zalora.co.id/palomino-zeva-pink-1930251.html,http://static.id.zalora.net/p/palomino-9819-1520391-1.jpg|http://static.id.zalora.net/p/palomino-9820-1520391-2.jpg|http://static.id.zalora.net/p/palomino-9820-1520391-3.jpg|http://static.id.zalora.net/p/palomino-9821-1520391-4.jpg|http://static.id.zalora.net/p/palomino-9821-1520391-5.jpg|http://static.id.zalora.net/p/palomino-6949-1520391-6.jpg|
227,Hand Bags,PALOMINO,Thalia Bag,Rp 918.000,female,pink,https://www.zalora.co.id/palomino-thalia-bag-pink-2118833.html,http://static.id.zalora.net/p/palomino-0116-3388112-1.jpg|http://static.id.zalora.net/p/palomino-0116-3388112-2.jpg|http://static.id.zalora.net/p/palomino-0117-3388112-3.jpg|http://static.id.zalora.net/p/palomino-0117-3388112-4.jpg|http://static.id.zalora.net/p/palomino-0117-3388112-5.jpg|http://static.id.zalora.net/p/palomino-5411-3388112-6.jpg|
228,Hand Bags,Coccinelle,Marvin Top-Handle Bag,Rp 6.339.000,female,brown,https://www.zalora.co.id/coccinelle-marvin-top-handle-bag-brown-2205776.html,http://static.id.zalora.net/p/coccinelle-6400-6775022-1.jpg|http://static.id.zalora.net/p/coccinelle-6400-6775022-2.jpg|http://static.id.zalora.net/p/coccinelle-6400-6775022-3.jpg|http://static.id.zalora.net/p/coccinelle-6401-6775022-4.jpg|http://static.id.zalora.net/p/coccinelle-6401-6775022-5.jpg|http://static.id.zalora.net/p/coccinelle-6401-6775022-6.jpg|
229,Hand Bags,Les Catino,Tokyo Ikebukuro Zipped Tote,Rp 1.199.800,female,brown,https://www.zalora.co.id/les-catino-tokyo-ikebukuro-zipped-tote-brown-2310177.html,http://static.id.zalora.net/p/les-catino-9213-7710132-1.jpg|http://static.id.zalora.net/p/les-catino-9226-7710132-2.jpg|http://static.id.zalora.net/p/les-catino-9249-7710132-3.jpg|http://static.id.zalora.net/p/les-catino-9277-7710132-4.jpg|http://static.id.zalora.net/p/les-catino-9299-7710132-5.jpg|http://static.id.zalora.net/p/les-catino-9326-7710132-6.jpg|
230,Hand Bags,Yongki Komaladi,Aila,Rp 799.000,female,brown,https://www.zalora.co.id/yongki-komaladi-aila-brown-2259675.html,http://static.id.zalora.net/p/yongki-komaladi-1488-5769522-1.jpg|http://static.id.zalora.net/p/yongki-komaladi-1489-5769522-2.jpg|http://static.id.zalora.net/p/yongki-komaladi-1489-5769522-3.jpg|http://static.id.zalora.net/p/yongki-komaladi-1489-5769522-4.jpg|http://static.id.zalora.net/p/yongki-komaladi-1490-5769522-5.jpg|http://static.id.zalora.net/p/yongki-komaladi-1490-5769522-6.jpg|http://static.id.zalora.net/p/yongki-komaladi-1490-5769522-7.jpg|http://static.id.zalora.net/p/yongki-komaladi-1505-5769522-8.jpg|
231,Hand Bags,EN-JI by Palomino,Vicky Bag,Rp 658.000,female,brown,https://www.zalora.co.id/en-ji-by-palomino-vicky-bag-brown-2118872.html,http://static.id.zalora.net/p/en-ji-by-palomino-0891-2788112-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0892-2788112-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0892-2788112-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0893-2788112-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0894-2788112-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0535-2788112-6.jpg|
232,Hand Bags,VINCCI,Buckle Detail Shoulder Bag,Rp 809.000,female,beige,https://www.zalora.co.id/vincci-buckle-detail-shoulder-bag-beige-2281147.html,http://static.id.zalora.net/p/vincci-9384-7411822-1.jpg|http://static.id.zalora.net/p/vincci-9384-7411822-2.jpg|http://static.id.zalora.net/p/vincci-9384-7411822-3.jpg|http://static.id.zalora.net/p/vincci-9385-7411822-4.jpg|http://static.id.zalora.net/p/vincci-9385-7411822-5.jpg|http://static.id.zalora.net/p/vincci-9385-7411822-6.jpg|http://static.id.zalora.net/p/vincci-3925-7411822-7.jpg|
233,Hand Bags,BELLEZZA,Agata Bag,Rp 849.000,female,pink,https://www.zalora.co.id/bellezza-agata-bag-pink-2218344.html,http://static.id.zalora.net/p/bellezza-1352-4438122-1.jpg|http://static.id.zalora.net/p/bellezza-1353-4438122-2.jpg|http://static.id.zalora.net/p/bellezza-1354-4438122-3.jpg|http://static.id.zalora.net/p/bellezza-1354-4438122-4.jpg|http://static.id.zalora.net/p/bellezza-1354-4438122-5.jpg|
234,Hand Bags,Noche,Bag Hiroaki,Rp 599.000,female,blue,https://www.zalora.co.id/noche-bag-hiroaki-blue-2365360.html,http://static.id.zalora.net/p/noche-4075-0635632-1.jpg|http://static.id.zalora.net/p/noche-4076-0635632-2.jpg|http://static.id.zalora.net/p/noche-4077-0635632-3.jpg|http://static.id.zalora.net/p/noche-4078-0635632-4.jpg|http://static.id.zalora.net/p/noche-4080-0635632-5.jpg|http://static.id.zalora.net/p/noche-4081-0635632-6.jpg|http://static.id.zalora.net/p/noche-4082-0635632-7.jpg|
235,Hand Bags,Gobelini,Lavare Belt Satchel,Rp 3.580.000,female,brown,https://www.zalora.co.id/gobelini-lavare-belt-satchel-brown-2349328.html,http://static.id.zalora.net/p/gobelini-4136-8239432-1.jpg|http://static.id.zalora.net/p/gobelini-4136-8239432-2.jpg|http://static.id.zalora.net/p/gobelini-4137-8239432-3.jpg|http://static.id.zalora.net/p/gobelini-4137-8239432-4.jpg|http://static.id.zalora.net/p/gobelini-4138-8239432-5.jpg|
236,Hand Bags,Coccinelle,Alix Shoulder Bag,Rp 4.349.000,female,black,https://www.zalora.co.id/coccinelle-alix-shoulder-bag-black-2205723.html,http://static.id.zalora.net/p/coccinelle-3318-3275022-1.jpg|http://static.id.zalora.net/p/coccinelle-3318-3275022-2.jpg|http://static.id.zalora.net/p/coccinelle-3319-3275022-3.jpg|http://static.id.zalora.net/p/coccinelle-3320-3275022-4.jpg|http://static.id.zalora.net/p/coccinelle-3320-3275022-5.jpg|
237,Hand Bags,Les Catino,Paris Rennes 3C Bugatti Flower,Rp 1.199.800,female,beige|grey,https://www.zalora.co.id/les-catino-paris-rennes-3c-bugatti-flower-beige-grey-2178790.html,http://static.id.zalora.net/p/les-catino-2700-0978712-1.jpg|http://static.id.zalora.net/p/les-catino-2701-0978712-2.jpg|http://static.id.zalora.net/p/les-catino-2701-0978712-3.jpg|http://static.id.zalora.net/p/les-catino-2701-0978712-4.jpg|http://static.id.zalora.net/p/les-catino-2702-0978712-5.jpg|http://static.id.zalora.net/p/les-catino-3135-0978712-6.jpg|
238,Hand Bags,EN-JI by Palomino,Lecia,Rp 798.000,female,red,https://www.zalora.co.id/en-ji-by-palomino-lecia-red-1752288.html,http://static.id.zalora.net/p/en-ji-by-palomino-8493-8822571-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-8493-8822571-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-8494-8822571-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-8494-8822571-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-8495-8822571-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-1312-8822571-6.jpg|
239,Hand Bags,EN-JI by Palomino,Levi Bag,Rp 778.000,female,pink,https://www.zalora.co.id/en-ji-by-palomino-levi-bag-pink-2097259.html,http://static.id.zalora.net/p/en-ji-by-palomino-3690-9527902-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-3691-9527902-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-3691-9527902-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-3692-9527902-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-3692-9527902-5.jpg|
240,Hand Bags,PALOMINO,Rian Bag,Rp 798.000,female,brown,https://www.zalora.co.id/palomino-rian-bag-brown-2088725.html,http://static.id.zalora.net/p/palomino-1271-5278802-1.jpg|http://static.id.zalora.net/p/palomino-1271-5278802-2.jpg|http://static.id.zalora.net/p/palomino-1272-5278802-3.jpg|http://static.id.zalora.net/p/palomino-1272-5278802-4.jpg|http://static.id.zalora.net/p/palomino-1272-5278802-5.jpg|
241,Hand Bags,Noche,Bag Hyleigh,Rp 549.000,female,green,https://www.zalora.co.id/noche-bag-hyleigh-green-2365351.html,http://static.id.zalora.net/p/noche-7468-1535632-1.jpg|http://static.id.zalora.net/p/noche-7469-1535632-2.jpg|http://static.id.zalora.net/p/noche-7471-1535632-3.jpg|http://static.id.zalora.net/p/noche-7474-1535632-4.jpg|http://static.id.zalora.net/p/noche-7476-1535632-5.jpg|
242,Hand Bags,Noche,Bag Hyleigh,Rp 549.000,female,black,https://www.zalora.co.id/noche-bag-hyleigh-black-2365374.html,http://static.id.zalora.net/p/noche-7782-4735632-1.jpg|http://static.id.zalora.net/p/noche-7783-4735632-2.jpg|http://static.id.zalora.net/p/noche-7784-4735632-3.jpg|http://static.id.zalora.net/p/noche-7790-4735632-4.jpg|http://static.id.zalora.net/p/noche-7791-4735632-5.jpg|
243,Hand Bags,Longchamp,Porte-Documents Bois De Rose Bag,Rp 2.019.000,female,pink,https://www.zalora.co.id/longchamp-porte-documents-bois-de-rose-bag-pink-2372483.html,http://static.id.zalora.net/p/longchamp-3835-3842732-1.jpg|http://static.id.zalora.net/p/longchamp-3835-3842732-2.jpg|
244,Hand Bags,Noche,Bag Hiroaki,Rp 599.000,female,black,https://www.zalora.co.id/noche-bag-hiroaki-black-2365348.html,http://static.id.zalora.net/p/noche-7449-8435632-1.jpg|http://static.id.zalora.net/p/noche-7450-8435632-2.jpg|http://static.id.zalora.net/p/noche-7452-8435632-3.jpg|http://static.id.zalora.net/p/noche-7453-8435632-4.jpg|http://static.id.zalora.net/p/noche-7456-8435632-5.jpg|http://static.id.zalora.net/p/noche-7457-8435632-6.jpg|http://static.id.zalora.net/p/noche-7459-8435632-7.jpg|
245,Hand Bags,Noche,Bag Hyleigh,Rp 549.000,female,yellow,https://www.zalora.co.id/noche-bag-hyleigh-yellow-2365368.html,http://static.id.zalora.net/p/noche-7985-8635632-1.jpg|http://static.id.zalora.net/p/noche-7986-8635632-2.jpg|http://static.id.zalora.net/p/noche-7987-8635632-3.jpg|http://static.id.zalora.net/p/noche-7988-8635632-4.jpg|http://static.id.zalora.net/p/noche-7989-8635632-5.jpg|
246,Hand Bags,Gobelini,Davy Satchel M New,Rp 3.980.000,female,red,https://www.zalora.co.id/gobelini-davy-satchel-m-new-red-2178648.html,http://static.id.zalora.net/p/gobelini-1748-8468712-1.jpg|http://static.id.zalora.net/p/gobelini-1748-8468712-2.jpg|http://static.id.zalora.net/p/gobelini-1749-8468712-3.jpg|http://static.id.zalora.net/p/gobelini-1750-8468712-4.jpg|http://static.id.zalora.net/p/gobelini-1750-8468712-5.jpg|http://static.id.zalora.net/p/gobelini-2838-8468712-6.jpg|
247,Hand Bags,EN-JI by Palomino,Venus Bag,Rp 758.000,female,black,https://www.zalora.co.id/en-ji-by-palomino-venus-bag-black-2082116.html,http://static.id.zalora.net/p/en-ji-by-palomino-0612-6112802-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0613-6112802-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0613-6112802-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0613-6112802-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0614-6112802-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6157-6112802-6.jpg|
248,Hand Bags,EN-JI by Palomino,Levi Bag,Rp 778.000,female,green,https://www.zalora.co.id/en-ji-by-palomino-levi-bag-green-2097269.html,http://static.id.zalora.net/p/en-ji-by-palomino-4182-9627902-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-4182-9627902-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-4183-9627902-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-4183-9627902-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-4184-9627902-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0115-9627902-6.jpg|
249,Hand Bags,Gobelini,Roice Satchel,Rp 2.980.000,female,pink,https://www.zalora.co.id/gobelini-roice-satchel-pink-2292570.html,http://static.id.zalora.net/p/gobelini-1470-0752922-1.jpg|http://static.id.zalora.net/p/gobelini-1471-0752922-2.jpg|http://static.id.zalora.net/p/gobelini-1471-0752922-3.jpg|http://static.id.zalora.net/p/gobelini-1472-0752922-4.jpg|http://static.id.zalora.net/p/gobelini-1472-0752922-5.jpg|http://static.id.zalora.net/p/gobelini-9228-0752922-6.jpg|
250,Hand Bags,ALDO,Viremma,Rp 999.000,female,black,https://www.zalora.co.id/aldo-viremma-black-2234082.html,http://static.id.zalora.net/p/aldo-2085-2804322-1.jpg|http://static.id.zalora.net/p/aldo-2085-2804322-2.jpg|http://static.id.zalora.net/p/aldo-2086-2804322-3.jpg|http://static.id.zalora.net/p/aldo-2086-2804322-4.jpg|http://static.id.zalora.net/p/aldo-2086-2804322-5.jpg|
251,Hand Bags,Aamour,Vixie Bag,Rp 787.000,female,brown,https://www.zalora.co.id/aamour-vixie-bag-brown-2282590.html,http://static.id.zalora.net/p/aamour-4218-0952822-1.jpg|http://static.id.zalora.net/p/aamour-4218-0952822-2.jpg|http://static.id.zalora.net/p/aamour-4219-0952822-3.jpg|http://static.id.zalora.net/p/aamour-4219-0952822-4.jpg|http://static.id.zalora.net/p/aamour-4219-0952822-5.jpg|http://static.id.zalora.net/p/aamour-7908-0952822-6.jpg|
252,Hand Bags,PALOMINO,Nerisa,Rp 698.000,female,brown,https://www.zalora.co.id/palomino-nerisa-brown-2269384.html,http://static.id.zalora.net/p/palomino-2295-4839622-1.jpg|http://static.id.zalora.net/p/palomino-2296-4839622-2.jpg|http://static.id.zalora.net/p/palomino-2296-4839622-3.jpg|http://static.id.zalora.net/p/palomino-2296-4839622-4.jpg|http://static.id.zalora.net/p/palomino-2297-4839622-5.jpg|http://static.id.zalora.net/p/palomino-1546-4839622-6.jpg|
253,Hand Bags,Noche,Bag Hiero,Rp 649.000,female,grey,https://www.zalora.co.id/noche-bag-hiero-grey-2365358.html,http://static.id.zalora.net/p/noche-4491-8535632-1.jpg|http://static.id.zalora.net/p/noche-4491-8535632-2.jpg|http://static.id.zalora.net/p/noche-4492-8535632-3.jpg|http://static.id.zalora.net/p/noche-4493-8535632-4.jpg|http://static.id.zalora.net/p/noche-4495-8535632-5.jpg|
254,Hand Bags,Coccinelle,Mila Shopper Bag,Rp 4.349.000,female,brown,https://www.zalora.co.id/coccinelle-mila-shopper-bag-brown-2205634.html,http://static.id.zalora.net/p/coccinelle-4563-4365022-1.jpg|http://static.id.zalora.net/p/coccinelle-4564-4365022-2.jpg|http://static.id.zalora.net/p/coccinelle-4565-4365022-3.jpg|http://static.id.zalora.net/p/coccinelle-4566-4365022-4.jpg|http://static.id.zalora.net/p/coccinelle-4567-4365022-5.jpg|http://static.id.zalora.net/p/coccinelle-4568-4365022-6.jpg|http://static.id.zalora.net/p/coccinelle-2871-4365022-7.jpg|
255,Hand Bags,Obermain,Judy (L),Rp 1.099.000,female,black,https://www.zalora.co.id/obermain-judy-l-black-2342634.html,http://static.id.zalora.net/p/obermain-1390-4362432-1.jpg|http://static.id.zalora.net/p/obermain-1391-4362432-2.jpg|http://static.id.zalora.net/p/obermain-1391-4362432-3.jpg|http://static.id.zalora.net/p/obermain-1393-4362432-4.jpg|http://static.id.zalora.net/p/obermain-1394-4362432-5.jpg|
256,Hand Bags,Obermain,Rosie (L),Rp 1.299.000,female,green,https://www.zalora.co.id/obermain-rosie-l-green-2342663.html,http://static.id.zalora.net/p/obermain-6567-3662432-1.jpg|http://static.id.zalora.net/p/obermain-6569-3662432-2.jpg|http://static.id.zalora.net/p/obermain-6571-3662432-3.jpg|http://static.id.zalora.net/p/obermain-6573-3662432-4.jpg|
257,Hand Bags,Hush Puppies,Alivia Top Handle L,Rp 1.199.000,female,multi,https://www.zalora.co.id/hush-puppies-alivia-top-handle-l-multi-1938492.html,http://static.id.zalora.net/p/hush-puppies-2202-2948391-1.jpg|http://static.id.zalora.net/p/hush-puppies-2203-2948391-2.jpg|http://static.id.zalora.net/p/hush-puppies-2203-2948391-3.jpg|http://static.id.zalora.net/p/hush-puppies-2204-2948391-4.jpg|http://static.id.zalora.net/p/hush-puppies-2205-2948391-5.jpg|http://static.id.zalora.net/p/hush-puppies-3990-2948391-6.jpg|
258,Hand Bags,Les Catino,Tokyo Ikebukuro Zipped Satchel,Rp 1.099.800,female,brown,https://www.zalora.co.id/les-catino-tokyo-ikebukuro-zipped-satchel-brown-1701102.html,http://static.id.zalora.net/p/les-catino-9589-2011071-1.jpg|http://static.id.zalora.net/p/les-catino-9589-2011071-2.jpg|http://static.id.zalora.net/p/les-catino-9589-2011071-3.jpg|http://static.id.zalora.net/p/les-catino-9590-2011071-4.jpg|http://static.id.zalora.net/p/les-catino-9591-2011071-5.jpg|http://static.id.zalora.net/p/les-catino-6150-2011071-6.jpg|
259,Hand Bags,PALOMINO,Orlin Bag,Rp 918.000,female,brown,https://www.zalora.co.id/palomino-orlin-bag-brown-2167464.html,http://static.id.zalora.net/p/palomino-8014-4647612-1.jpg|http://static.id.zalora.net/p/palomino-8015-4647612-2.jpg|http://static.id.zalora.net/p/palomino-8015-4647612-3.jpg|http://static.id.zalora.net/p/palomino-8016-4647612-4.jpg|http://static.id.zalora.net/p/palomino-8016-4647612-5.jpg|http://static.id.zalora.net/p/palomino-2842-4647612-6.jpg|
260,Hand Bags,ALDO,Hoeni,Rp 1.299.000,female,pink,https://www.zalora.co.id/aldo-hoeni-pink-2234106.html,http://static.id.zalora.net/p/aldo-2155-6014322-1.jpg|http://static.id.zalora.net/p/aldo-2155-6014322-2.jpg|http://static.id.zalora.net/p/aldo-2156-6014322-3.jpg|http://static.id.zalora.net/p/aldo-2156-6014322-4.jpg|http://static.id.zalora.net/p/aldo-2156-6014322-5.jpg|
261,Hand Bags,Nine West,Eloise,Rp 1.199.000,female,orange,https://www.zalora.co.id/nine-west-eloise-orange-2362216.html,http://static.id.zalora.net/p/nine-west-6407-6122632-1.jpg|http://static.id.zalora.net/p/nine-west-6410-6122632-2.jpg|http://static.id.zalora.net/p/nine-west-6413-6122632-3.jpg|http://static.id.zalora.net/p/nine-west-6415-6122632-4.jpg|
262,Hand Bags,Gobelini,Darren Satchel M,Rp 3.980.000,female,grey,https://www.zalora.co.id/gobelini-darren-satchel-m-grey-2334807.html,http://static.id.zalora.net/p/gobelini-8447-7084332-1.jpg|http://static.id.zalora.net/p/gobelini-8447-7084332-2.jpg|http://static.id.zalora.net/p/gobelini-8448-7084332-3.jpg|http://static.id.zalora.net/p/gobelini-8448-7084332-4.jpg|http://static.id.zalora.net/p/gobelini-8449-7084332-5.jpg|
263,Hand Bags,Noche,Bag Hiero,Rp 649.000,female,brown,https://www.zalora.co.id/noche-bag-hiero-brown-2365376.html,http://static.id.zalora.net/p/noche-7866-6735632-1.jpg|http://static.id.zalora.net/p/noche-7868-6735632-2.jpg|http://static.id.zalora.net/p/noche-7870-6735632-3.jpg|http://static.id.zalora.net/p/noche-7872-6735632-4.jpg|http://static.id.zalora.net/p/noche-7876-6735632-5.jpg|
264,Hand Bags,Obermain,Judy (L),Rp 1.099.000,female,pink,https://www.zalora.co.id/obermain-judy-l-pink-2342641.html,http://static.id.zalora.net/p/obermain-1405-1462432-1.jpg|http://static.id.zalora.net/p/obermain-1406-1462432-2.jpg|http://static.id.zalora.net/p/obermain-1407-1462432-3.jpg|http://static.id.zalora.net/p/obermain-1408-1462432-4.jpg|http://static.id.zalora.net/p/obermain-1408-1462432-5.jpg|
265,Hand Bags,Pierre Cardin,Ladies Hand Bag,Rp 1.999.000,female,black,https://www.zalora.co.id/pierre-cardin-ladies-hand-bag-black-1985515.html,http://static.id.zalora.net/p/pierre-cardin-9584-5155891-1.jpg|http://static.id.zalora.net/p/pierre-cardin-9584-5155891-2.jpg|http://static.id.zalora.net/p/pierre-cardin-9584-5155891-3.jpg|http://static.id.zalora.net/p/pierre-cardin-9585-5155891-4.jpg|http://static.id.zalora.net/p/pierre-cardin-9585-5155891-5.jpg|http://static.id.zalora.net/p/pierre-cardin-7077-5155891-6.jpg|
266,Hand Bags,PALOMINO,Soraya Bag,Rp 918.000,female,brown,https://www.zalora.co.id/palomino-soraya-bag-brown-2106014.html,http://static.id.zalora.net/p/palomino-5126-4106012-1.jpg|http://static.id.zalora.net/p/palomino-5127-4106012-2.jpg|http://static.id.zalora.net/p/palomino-5127-4106012-3.jpg|http://static.id.zalora.net/p/palomino-5128-4106012-4.jpg|http://static.id.zalora.net/p/palomino-5128-4106012-5.jpg|http://static.id.zalora.net/p/palomino-1457-4106012-6.jpg|
267,Hand Bags,PALOMINO,Miranda Bag,Rp 918.000,female,black,https://www.zalora.co.id/palomino-miranda-bag-black-2139866.html,http://static.id.zalora.net/p/palomino-1753-6689312-1.jpg|http://static.id.zalora.net/p/palomino-1754-6689312-2.jpg|http://static.id.zalora.net/p/palomino-1754-6689312-3.jpg|http://static.id.zalora.net/p/palomino-1754-6689312-4.jpg|http://static.id.zalora.net/p/palomino-1755-6689312-5.jpg|http://static.id.zalora.net/p/palomino-3642-6689312-6.jpg|
268,Hand Bags,PALOMINO,Stella Bag,Rp 918.000,female,black,https://www.zalora.co.id/palomino-stella-bag-black-2139882.html,http://static.id.zalora.net/p/palomino-5204-2889312-1.jpg|http://static.id.zalora.net/p/palomino-5204-2889312-2.jpg|http://static.id.zalora.net/p/palomino-5204-2889312-3.jpg|http://static.id.zalora.net/p/palomino-5205-2889312-4.jpg|http://static.id.zalora.net/p/palomino-5205-2889312-5.jpg|http://static.id.zalora.net/p/palomino-3661-2889312-6.jpg|
269,Hand Bags,Gobelini,Earth Satchel,Rp 3.180.000,female,beige,https://www.zalora.co.id/gobelini-earth-satchel-beige-2292576.html,http://static.id.zalora.net/p/gobelini-6493-6752922-1.jpg|http://static.id.zalora.net/p/gobelini-6494-6752922-2.jpg|http://static.id.zalora.net/p/gobelini-6495-6752922-3.jpg|http://static.id.zalora.net/p/gobelini-6495-6752922-4.jpg|http://static.id.zalora.net/p/gobelini-6496-6752922-5.jpg|http://static.id.zalora.net/p/gobelini-9242-6752922-6.jpg|
270,Hand Bags,Gobelini,Ninipole Bugatti Weave,Rp 3.580.000,female,black,https://www.zalora.co.id/gobelini-ninipole-bugatti-weave-black-2229873.html,http://static.id.zalora.net/p/gobelini-3626-3789222-1.jpg|http://static.id.zalora.net/p/gobelini-3626-3789222-2.jpg|http://static.id.zalora.net/p/gobelini-3627-3789222-3.jpg|http://static.id.zalora.net/p/gobelini-3627-3789222-4.jpg|http://static.id.zalora.net/p/gobelini-3627-3789222-5.jpg|http://static.id.zalora.net/p/gobelini-4205-3789222-6.jpg|
271,Hand Bags,Les Catino,Tokyo Ikebukuro Zipped Boston,Rp 1.199.800,female,brown,https://www.zalora.co.id/les-catino-tokyo-ikebukuro-zipped-boston-brown-2310167.html,http://static.id.zalora.net/p/les-catino-0824-7610132-1.jpg|http://static.id.zalora.net/p/les-catino-0833-7610132-2.jpg|http://static.id.zalora.net/p/les-catino-0840-7610132-3.jpg|http://static.id.zalora.net/p/les-catino-0852-7610132-4.jpg|http://static.id.zalora.net/p/les-catino-0866-7610132-5.jpg|http://static.id.zalora.net/p/les-catino-0883-7610132-6.jpg|
272,Hand Bags,Obermain,Carolyn Handheld (M),Rp 1.299.000,female,green,https://www.zalora.co.id/obermain-carolyn-handheld-m-green-2342680.html,http://static.id.zalora.net/p/obermain-6598-0862432-1.jpg|http://static.id.zalora.net/p/obermain-6599-0862432-2.jpg|http://static.id.zalora.net/p/obermain-6600-0862432-3.jpg|http://static.id.zalora.net/p/obermain-6602-0862432-4.jpg|http://static.id.zalora.net/p/obermain-6604-0862432-5.jpg|
